timestamp,cell_id,latency_ms,throughput_mbps,packet_loss_pct,sinr_db,connected_users,anomaly
2024-02-06 21:15:00,CELL_002,33.12,113.5,0.014,17.49,10,0
2024-02-06 21:30:00,CELL_002,24.08,112.88,0.058,16.57,18,0
2024-02-06 21:45:00,CELL_002,36.35,102.73,0.236,15.57,13,0
2024-02-06 22:00:00,CELL_002,29.0,107.96,0.193,15.93,23,0
2024-02-06 22:15:00,CELL_002,35.15,106.14,0.168,15.49,28,0
2024-02-06 22:30:00,CELL_002,26.21,106.35,0.284,16.47,21,0
2024-02-06 22:45:00,CELL_002,34.48,108.63,0.611,16.54,23,0
2024-02-06 23:00:00,CELL_002,34.64,113.5,0.317,15.59,21,0
2024-02-06 23:15:00,CELL_002,28.8,100.01,0.243,14.21,21,0
2024-02-06 23:30:00,CELL_002,30.12,102.7,0.098,16.69,17,0
2024-02-06 23:45:00,CELL_002,30.55,110.64,0.045,16.92,24,0
2024-02-07 00:00:00,CELL_002,37.81,102.23,0.497,15.3,21,0
2024-02-07 00:15:00,CELL_002,35.87,97.15,0.512,14.05,19,0
2024-02-07 00:30:00,CELL_002,35.22,106.58,0.717,14.32,30,0
2024-02-07 00:45:00,CELL_002,35.34,92.65,0.036,14.17,20,0
2024-02-07 01:00:00,CELL_002,34.8,89.7,0.102,14.87,24,0
2024-02-07 01:15:00,CELL_002,40.37,101.02,0.624,18.04,19,0
2024-02-07 01:30:00,CELL_002,41.9,87.71,0.01,14.17,24,0
2024-02-07 01:45:00,CELL_002,41.29,91.27,0.14,14.48,16,0
2024-02-07 02:00:00,CELL_002,43.13,87.42,0.351,14.79,14,0
2024-02-07 02:15:00,CELL_002,39.43,87.61,0.037,10.53,18,0
2024-02-07 02:30:00,CELL_002,44.31,90.11,0.02,13.56,14,0
2024-02-07 02:45:00,CELL_002,42.17,84.87,0.331,10.64,31,0
2024-02-07 03:00:00,CELL_002,42.79,86.46,0.025,14.02,15,0
2024-02-07 03:15:00,CELL_002,46.6,85.82,0.134,10.23,17,0
2024-02-07 03:30:00,CELL_002,37.34,82.55,0.163,11.39,23,0
2024-02-07 03:45:00,CELL_002,40.53,94.99,0.145,13.23,28,0
2024-02-07 04:00:00,CELL_002,44.85,78.87,0.19,14.0,16,0
2024-02-07 04:15:00,CELL_002,43.55,73.42,0.414,14.29,19,0
2024-02-07 04:30:00,CELL_002,47.35,73.77,0.897,11.57,22,0
2024-02-07 04:45:00,CELL_002,44.04,78.6,0.637,10.26,16,0
2024-02-07 05:00:00,CELL_002,43.04,75.68,0.158,13.05,22,0
2024-02-07 05:15:00,CELL_002,47.77,87.66,0.076,11.38,24,0
2024-02-07 05:30:00,CELL_002,48.4,81.18,0.221,12.85,34,0
2024-02-07 05:45:00,CELL_002,48.35,75.92,0.162,13.73,44,0
2024-02-07 06:00:00,CELL_002,47.1,74.7,0.364,13.72,36,0
2024-02-07 06:15:00,CELL_002,45.75,81.08,0.331,10.77,47,0
2024-02-07 06:30:00,CELL_002,46.78,77.91,0.019,11.78,66,0
2024-02-07 06:45:00,CELL_002,44.09,77.76,0.317,11.23,58,0
2024-02-07 07:00:00,CELL_002,42.63,86.1,0.29,10.82,60,0
2024-02-07 07:15:00,CELL_002,42.14,81.08,0.166,10.0,64,0
2024-02-07 07:30:00,CELL_002,44.69,72.71,0.14,11.78,77,0
2024-02-07 07:45:00,CELL_002,42.38,87.85,0.311,11.65,74,0
2024-02-07 08:00:00,CELL_002,42.15,77.83,0.324,13.3,76,0
2024-02-07 08:15:00,CELL_002,43.12,89.57,0.028,12.25,85,0
2024-02-07 08:30:00,CELL_002,42.84,89.29,0.637,13.05,83,0
2024-02-07 08:45:00,CELL_002,43.81,83.07,0.097,12.43,85,0
2024-02-07 09:00:00,CELL_002,39.61,87.56,0.704,13.31,81,0
2024-02-07 09:15:00,CELL_002,39.79,93.87,0.06,12.51,99,0
2024-02-07 09:30:00,CELL_002,40.91,91.79,0.379,13.17,99,0
2024-02-07 09:45:00,CELL_002,41.95,86.92,0.179,13.38,94,0
2024-02-07 10:00:00,CELL_002,37.79,88.5,0.165,13.82,92,0
2024-02-07 10:15:00,CELL_002,39.07,90.18,0.08,10.41,107,0
2024-02-07 10:30:00,CELL_002,32.89,87.13,0.825,15.36,97,0
2024-02-07 10:45:00,CELL_002,35.42,91.92,0.297,14.16,104,0
2024-02-07 11:00:00,CELL_002,37.59,103.55,0.509,14.03,100,0
2024-02-07 11:15:00,CELL_002,41.05,92.88,0.013,14.73,107,0
2024-02-07 11:30:00,CELL_002,35.29,100.96,0.023,13.3,97,0
2024-02-07 11:45:00,CELL_002,38.06,98.81,0.215,14.42,102,0
2024-02-07 12:00:00,CELL_002,33.01,100.07,0.038,12.65,98,0
2024-02-07 12:15:00,CELL_002,33.5,104.13,0.165,13.88,95,0
2024-02-07 12:30:00,CELL_002,29.24,102.74,0.654,15.83,91,0
2024-02-07 12:45:00,CELL_002,34.56,97.94,0.016,16.2,94,0
2024-02-07 13:00:00,CELL_002,30.57,102.41,0.033,14.37,87,0
2024-02-07 13:15:00,CELL_002,34.52,109.06,0.353,15.02,87,0
2024-02-07 13:30:00,CELL_002,31.56,113.52,0.144,14.08,86,0
2024-02-07 13:45:00,CELL_002,33.46,107.09,0.958,15.35,75,0
2024-02-07 14:00:00,CELL_002,28.66,109.71,0.375,17.62,72,0
2024-02-07 14:15:00,CELL_002,28.29,109.49,0.01,18.17,71,0
2024-02-07 14:30:00,CELL_002,25.11,116.53,0.123,16.3,62,0
2024-02-07 14:45:00,CELL_002,28.34,112.6,0.316,18.18,61,0
2024-02-07 15:00:00,CELL_002,25.43,109.91,0.045,18.2,62,0
2024-02-07 15:15:00,CELL_002,26.94,115.99,0.263,15.83,55,0
2024-02-07 15:30:00,CELL_002,24.52,114.54,0.162,16.61,44,0
2024-02-07 15:45:00,CELL_002,23.29,123.56,0.311,16.41,39,0
2024-02-07 16:00:00,CELL_002,34.9,112.76,0.003,15.15,35,0
2024-02-07 16:15:00,CELL_002,25.11,117.89,0.352,17.27,30,0
2024-02-07 16:30:00,CELL_002,24.18,123.14,0.659,17.53,31,0
2024-02-07 16:45:00,CELL_002,24.45,120.42,0.23,17.52,23,0
2024-02-07 17:00:00,CELL_002,20.87,123.0,0.107,18.36,18,0
2024-02-07 17:15:00,CELL_002,23.56,121.01,0.1,18.45,14,0
2024-02-07 17:30:00,CELL_002,24.31,123.97,0.191,15.66,23,0
2024-02-07 17:45:00,CELL_002,24.48,125.22,0.201,19.12,26,0
2024-02-07 18:00:00,CELL_002,30.66,121.99,0.348,19.49,18,0
2024-02-07 18:15:00,CELL_002,26.47,113.9,0.034,17.67,16,0
2024-02-07 18:30:00,CELL_002,22.52,120.72,0.174,20.4,16,0
2024-02-07 18:45:00,CELL_002,23.86,111.41,0.033,17.48,17,0
2024-02-07 19:00:00,CELL_002,25.6,128.3,0.109,18.9,26,0
2024-02-07 19:15:00,CELL_002,27.82,124.22,0.548,18.17,19,0
2024-02-07 19:30:00,CELL_002,19.76,118.18,0.052,18.33,15,0
2024-02-07 19:45:00,CELL_002,33.22,113.34,0.576,17.63,9,0
2024-02-07 20:00:00,CELL_002,24.02,109.52,0.047,16.08,19,0
2024-02-07 20:15:00,CELL_002,26.31,112.74,0.14,19.54,24,0
2024-02-07 20:30:00,CELL_002,26.42,113.89,0.118,18.29,19,0
2024-02-07 20:45:00,CELL_002,28.86,120.12,0.443,17.64,20,0
2024-02-07 21:00:00,CELL_002,26.02,112.37,0.261,17.77,10,0
2024-02-07 21:15:00,CELL_002,27.71,115.47,0.086,17.66,27,0
2024-02-07 21:30:00,CELL_002,30.2,105.45,0.483,17.3,17,0
2024-02-07 21:45:00,CELL_002,26.71,116.54,0.037,16.95,17,0
2024-02-07 22:00:00,CELL_002,33.72,109.87,0.233,17.48,15,0
2024-02-07 22:15:00,CELL_002,34.05,109.81,0.193,15.98,9,0
2024-02-07 22:30:00,CELL_002,24.59,109.17,0.09,15.99,14,0
2024-02-07 22:45:00,CELL_002,30.26,103.21,0.508,16.97,19,0
2024-02-07 23:00:00,CELL_002,32.5,106.01,0.148,15.19,15,0
2024-02-07 23:15:00,CELL_002,35.18,104.19,0.201,14.91,23,0
2024-02-07 23:30:00,CELL_002,33.32,107.66,0.304,17.51,16,0
2024-02-07 23:45:00,CELL_002,30.8,98.12,0.034,17.5,19,0
2024-02-08 00:00:00,CELL_002,33.43,105.42,0.316,12.49,18,0
2024-02-08 00:15:00,CELL_002,34.31,91.16,1.277,15.76,22,0
2024-02-08 00:30:00,CELL_002,37.5,89.29,0.158,18.15,26,0
2024-02-08 00:45:00,CELL_002,36.05,102.58,0.355,13.99,28,0
2024-02-08 01:00:00,CELL_002,33.43,97.26,0.061,13.57,17,0
2024-02-08 01:15:00,CELL_002,36.21,87.27,0.407,15.5,7,0
2024-02-08 01:30:00,CELL_002,37.31,85.2,0.192,10.89,11,0
2024-02-08 01:45:00,CELL_002,41.29,97.05,0.351,14.95,20,0
2024-02-08 02:00:00,CELL_002,40.19,92.38,0.192,14.71,14,0
2024-02-08 02:15:00,CELL_002,38.62,90.86,0.779,12.53,7,0
2024-02-08 02:30:00,CELL_002,38.61,90.34,0.414,14.36,18,0
2024-02-08 02:45:00,CELL_002,47.44,86.88,0.674,12.56,24,0
2024-02-08 03:00:00,CELL_002,44.56,87.33,0.386,13.59,12,0
2024-02-08 03:15:00,CELL_002,45.36,89.75,0.248,12.36,10,0
2024-02-08 03:30:00,CELL_002,45.25,79.49,0.603,15.79,19,0
2024-02-08 03:45:00,CELL_002,43.07,81.12,0.783,10.93,20,0
2024-02-08 04:00:00,CELL_002,48.5,81.51,0.697,14.75,18,0
2024-02-08 04:15:00,CELL_002,46.88,85.76,0.439,12.36,11,0
2024-02-08 04:30:00,CELL_002,49.83,85.11,0.9,11.19,25,0
2024-02-08 04:45:00,CELL_002,48.39,90.46,0.287,14.94,24,0
2024-02-08 05:00:00,CELL_002,45.94,81.22,0.285,12.3,20,0
2024-02-08 05:15:00,CELL_002,45.62,85.29,0.294,12.15,32,0
2024-02-08 05:30:00,CELL_002,47.86,77.91,0.117,9.31,36,0
2024-02-08 05:45:00,CELL_002,46.13,84.76,0.378,13.43,42,0
2024-02-08 06:00:00,CELL_002,47.74,78.62,0.316,9.75,36,0
2024-02-08 06:15:00,CELL_002,42.34,75.24,0.385,11.05,47,0
2024-02-08 06:30:00,CELL_002,40.8,82.17,0.119,10.53,53,0
2024-02-08 06:45:00,CELL_002,43.99,84.75,0.349,12.77,54,0
2024-02-08 07:00:00,CELL_002,45.79,79.18,0.146,13.52,60,0
2024-02-08 07:15:00,CELL_002,44.47,82.28,0.376,9.9,65,0
2024-02-08 07:30:00,CELL_002,47.02,84.1,0.011,13.74,68,0
2024-02-08 07:45:00,CELL_002,45.35,88.7,0.028,11.07,71,0
2024-02-08 08:00:00,CELL_002,44.87,85.79,0.002,14.2,77,0
2024-02-08 08:15:00,CELL_002,45.55,87.67,0.135,12.21,78,0
2024-02-08 08:30:00,CELL_002,46.97,81.39,0.076,11.69,85,0
2024-02-08 08:45:00,CELL_002,45.4,84.05,0.159,15.74,85,0
2024-02-08 09:00:00,CELL_002,39.75,83.29,0.817,11.6,87,0
2024-02-08 09:15:00,CELL_002,36.22,90.87,0.321,14.31,90,0
2024-02-08 09:30:00,CELL_002,41.74,76.63,0.203,14.29,90,0
2024-02-08 09:45:00,CELL_002,42.62,94.75,0.635,9.29,88,0
2024-02-08 10:00:00,CELL_002,33.43,82.19,0.533,14.94,80,0
2024-02-08 10:15:00,CELL_002,40.99,94.84,0.226,14.22,95,0
2024-02-08 10:30:00,CELL_002,41.95,85.02,0.16,13.05,98,0
2024-02-08 10:45:00,CELL_002,40.28,93.93,0.038,15.65,96,0
2024-02-08 11:00:00,CELL_002,38.97,92.82,0.011,14.59,99,0
2024-02-08 11:15:00,CELL_002,33.91,93.14,0.313,13.42,95,0
2024-02-08 11:30:00,CELL_002,34.64,90.76,0.19,11.88,94,0
2024-02-08 11:45:00,CELL_002,32.3,101.84,0.196,13.66,101,0
2024-02-08 12:00:00,CELL_002,31.66,100.08,0.063,16.35,91,0
2024-02-08 12:15:00,CELL_002,34.26,103.75,0.014,16.94,100,0
2024-02-08 12:30:00,CELL_002,34.88,96.05,0.443,17.71,93,0
2024-02-08 12:45:00,CELL_002,35.39,99.77,0.352,13.58,84,0
2024-02-08 13:00:00,CELL_002,34.4,95.56,0.874,14.68,84,0
2024-02-08 13:15:00,CELL_002,35.17,102.43,1.071,14.75,86,0
2024-02-08 13:30:00,CELL_002,35.84,98.87,0.617,15.44,86,0
2024-02-08 13:45:00,CELL_002,35.2,107.82,0.405,16.85,70,0
2024-02-08 14:00:00,CELL_002,28.85,106.25,0.106,16.23,77,0
2024-02-08 14:15:00,CELL_002,29.29,100.11,1.0,15.95,66,0
2024-02-08 14:30:00,CELL_002,25.92,120.69,0.103,16.5,65,0
2024-02-08 14:45:00,CELL_002,29.05,108.36,0.213,15.44,70,0
2024-02-08 15:00:00,CELL_002,29.02,118.86,0.001,15.39,49,0
2024-02-08 15:15:00,CELL_002,25.55,121.12,0.177,17.83,49,0
2024-02-08 15:30:00,CELL_002,29.18,116.1,0.251,17.4,52,0
2024-02-08 15:45:00,CELL_002,22.9,123.63,0.478,18.61,41,0
2024-02-08 16:00:00,CELL_002,24.34,114.86,0.272,16.17,39,0
2024-02-08 16:15:00,CELL_002,24.49,117.43,0.337,15.92,32,0
2024-02-08 16:30:00,CELL_002,22.39,114.11,0.235,16.96,21,0
2024-02-08 16:45:00,CELL_002,32.07,123.7,0.444,18.54,15,0
2024-02-08 17:00:00,CELL_002,24.71,116.18,0.035,16.91,7,0
2024-02-08 17:15:00,CELL_002,28.28,117.81,0.437,16.8,11,0
2024-02-08 17:30:00,CELL_002,23.23,109.94,0.015,19.07,16,0
2024-02-08 17:45:00,CELL_002,25.59,117.74,0.244,16.89,18,0
2024-02-08 18:00:00,CELL_002,26.67,105.59,0.286,19.69,23,0
2024-02-08 18:15:00,CELL_002,22.21,121.37,0.185,19.11,15,0
2024-02-08 18:30:00,CELL_002,26.63,119.83,0.008,21.68,25,0
2024-02-08 18:45:00,CELL_002,31.83,115.82,0.178,16.39,17,0
2024-02-08 19:00:00,CELL_002,24.62,123.08,0.142,19.45,14,0
2024-02-08 19:15:00,CELL_002,24.38,118.39,0.069,18.98,17,0
2024-02-08 19:30:00,CELL_002,25.4,114.06,0.1,15.27,20,0
2024-02-08 19:45:00,CELL_002,20.44,120.18,0.377,18.75,19,0
2024-02-08 20:00:00,CELL_002,27.18,114.38,0.582,18.07,21,0
2024-02-08 20:15:00,CELL_002,22.73,119.22,0.174,18.39,9,0
2024-02-08 20:30:00,CELL_002,27.92,121.49,0.34,17.4,12,0
2024-02-08 20:45:00,CELL_002,23.55,114.68,0.266,17.45,16,0
2024-02-08 21:00:00,CELL_002,26.72,110.59,0.376,16.69,25,0
2024-02-08 21:15:00,CELL_002,25.77,114.67,0.317,15.89,14,0
2024-02-08 21:30:00,CELL_002,28.67,113.68,0.648,19.34,23,0
2024-02-08 21:45:00,CELL_002,35.3,115.7,0.015,17.46,18,0
2024-02-08 22:00:00,CELL_002,28.57,106.1,0.358,17.69,22,0
2024-02-08 22:15:00,CELL_002,27.96,101.71,1.806,15.59,22,0
2024-02-08 22:30:00,CELL_002,32.68,107.18,0.063,13.68,24,0
2024-02-08 22:45:00,CELL_002,27.43,102.84,0.249,12.86,19,0
2024-02-08 23:00:00,CELL_002,32.12,93.51,0.143,16.38,17,0
2024-02-08 23:15:00,CELL_002,35.83,107.34,0.197,14.29,22,0
2024-02-08 23:30:00,CELL_002,31.62,103.39,0.021,17.16,22,0
2024-02-08 23:45:00,CELL_002,28.58,97.17,0.103,14.9,31,0
2024-02-09 00:00:00,CELL_002,36.51,107.97,0.182,16.0,24,0
2024-02-09 00:15:00,CELL_002,39.73,103.9,0.118,15.21,24,0
2024-02-09 00:30:00,CELL_002,38.97,96.73,0.025,15.04,12,0
2024-02-09 00:45:00,CELL_002,41.04,95.05,0.013,15.26,22,0
2024-02-09 01:00:00,CELL_002,42.15,97.27,0.13,13.83,25,0
2024-02-09 01:15:00,CELL_002,33.63,92.0,0.961,12.71,13,0
2024-02-09 01:30:00,CELL_002,36.29,88.13,0.495,13.63,24,0
2024-02-09 01:45:00,CELL_002,43.71,91.47,0.089,14.39,10,0
2024-02-09 02:00:00,CELL_002,42.74,92.8,0.259,15.8,25,0
2024-02-09 02:15:00,CELL_002,39.03,87.65,0.728,12.34,23,0
2024-02-09 02:30:00,CELL_002,39.34,90.5,0.198,14.05,10,0
2024-02-09 02:45:00,CELL_002,38.15,85.82,0.331,12.59,21,0
2024-02-09 03:00:00,CELL_002,42.42,94.49,1.021,14.89,11,0
2024-02-09 03:15:00,CELL_002,42.92,85.57,0.555,11.49,19,0
2024-02-09 03:30:00,CELL_002,44.5,84.53,0.014,11.76,20,0
2024-02-09 03:45:00,CELL_002,47.85,85.82,0.195,14.81,19,0
2024-02-09 04:00:00,CELL_002,47.47,83.25,0.816,13.07,17,0
2024-02-09 04:15:00,CELL_002,46.27,84.73,0.159,12.06,17,0
2024-02-09 04:30:00,CELL_002,48.38,85.61,0.389,12.33,15,0
2024-02-09 04:45:00,CELL_002,43.05,85.67,0.136,10.47,21,0
2024-02-09 05:00:00,CELL_002,42.88,80.79,0.076,9.74,27,0
2024-02-09 05:15:00,CELL_002,39.34,74.66,0.071,11.61,22,0
2024-02-09 05:30:00,CELL_002,45.43,82.63,0.182,10.68,23,0
2024-02-09 05:45:00,CELL_002,44.3,78.63,0.272,12.8,49,0
2024-02-09 06:00:00,CELL_002,46.94,78.94,0.246,14.33,44,0
2024-02-09 06:15:00,CELL_002,43.49,72.94,0.223,13.06,53,0
2024-02-09 06:30:00,CELL_002,41.67,80.22,0.056,11.96,48,0
2024-02-09 06:45:00,CELL_002,46.68,78.49,0.034,12.97,53,0
2024-02-09 07:00:00,CELL_002,42.59,84.72,0.848,12.56,72,0
2024-02-09 07:15:00,CELL_002,39.18,78.8,0.112,11.26,77,0
2024-02-09 07:30:00,CELL_002,44.19,81.21,0.142,11.82,77,0
2024-02-09 07:45:00,CELL_002,46.22,84.85,0.078,14.64,75,0
2024-02-09 08:00:00,CELL_002,44.43,89.74,0.18,11.4,83,0
2024-02-09 08:15:00,CELL_002,45.68,87.75,0.016,8.31,81,0
2024-02-09 08:30:00,CELL_002,43.0,84.18,0.386,12.38,85,0
2024-02-09 08:45:00,CELL_002,42.63,90.17,0.357,14.95,92,0
2024-02-09 09:00:00,CELL_002,44.62,84.53,0.057,11.02,88,0
2024-02-09 09:15:00,CELL_002,48.27,78.74,0.172,12.19,94,0
2024-02-09 09:30:00,CELL_002,34.78,87.15,0.054,14.44,99,0
2024-02-09 09:45:00,CELL_002,40.92,86.22,0.156,12.3,99,0
2024-02-09 10:00:00,CELL_002,40.42,91.8,0.061,13.27,100,0
2024-02-09 10:15:00,CELL_002,39.84,92.12,1.34,11.71,106,0
2024-02-09 10:30:00,CELL_002,39.16,91.08,0.751,12.94,97,0
2024-02-09 10:45:00,CELL_002,40.67,95.45,0.415,15.35,108,0
2024-02-09 11:00:00,CELL_002,40.03,92.27,0.018,14.28,103,0
2024-02-09 11:15:00,CELL_002,31.32,101.84,0.141,15.18,90,0
2024-02-09 11:30:00,CELL_002,42.87,94.38,0.003,12.93,92,0
2024-02-09 11:45:00,CELL_002,33.39,99.63,0.106,14.93,88,0
2024-02-09 12:00:00,CELL_002,31.64,102.48,0.112,12.65,88,0
2024-02-09 12:15:00,CELL_002,38.76,99.31,0.134,13.92,99,0
2024-02-09 12:30:00,CELL_002,30.91,96.75,0.007,16.64,94,0
2024-02-09 12:45:00,CELL_002,36.63,109.13,0.22,15.73,80,0
2024-02-09 13:00:00,CELL_002,27.03,105.22,0.843,16.3,75,0
2024-02-09 13:15:00,CELL_002,34.63,112.86,0.595,16.21,80,0
2024-02-09 13:30:00,CELL_002,29.66,106.83,0.158,15.71,81,0
2024-02-09 13:45:00,CELL_002,25.62,111.67,0.165,16.89,86,0
2024-02-09 14:00:00,CELL_002,29.05,107.68,0.35,18.04,75,0
2024-02-09 14:15:00,CELL_002,28.32,117.06,0.103,18.9,71,0
2024-02-09 14:30:00,CELL_002,32.53,102.39,0.148,14.99,61,0
2024-02-09 14:45:00,CELL_002,27.24,126.18,0.204,15.53,58,0
2024-02-09 15:00:00,CELL_002,24.81,111.9,0.095,16.51,56,0
2024-02-09 15:15:00,CELL_002,32.85,117.06,0.737,20.33,47,0
2024-02-09 15:30:00,CELL_002,30.0,115.17,0.194,16.54,57,0
2024-02-09 15:45:00,CELL_002,26.56,122.19,0.198,18.39,42,0
2024-02-09 16:00:00,CELL_002,25.15,118.64,0.215,17.25,34,0
2024-02-09 16:15:00,CELL_002,28.85,115.67,0.994,20.06,36,0
2024-02-09 16:30:00,CELL_002,23.66,114.73,0.748,18.22,23,0
2024-02-09 16:45:00,CELL_002,30.72,115.37,0.024,16.93,21,0
2024-02-09 17:00:00,CELL_002,24.02,106.03,0.82,16.35,18,0
2024-02-09 17:15:00,CELL_002,22.97,125.49,0.017,18.14,19,0
2024-02-09 17:30:00,CELL_002,28.54,118.13,0.476,17.74,9,0
2024-02-09 17:45:00,CELL_002,25.86,117.61,0.005,15.58,17,0
2024-02-09 18:00:00,CELL_002,24.1,120.81,0.038,17.02,23,0
2024-02-09 18:15:00,CELL_002,27.63,118.24,0.189,18.72,20,0
2024-02-09 18:30:00,CELL_002,28.3,125.54,1.06,16.24,20,0
2024-02-09 18:45:00,CELL_002,24.59,114.58,0.037,17.03,13,0
2024-02-09 19:00:00,CELL_002,28.04,120.46,0.039,16.3,18,0
2024-02-09 19:15:00,CELL_002,22.44,120.32,0.667,17.83,25,0
2024-02-09 19:30:00,CELL_002,23.17,125.68,0.224,16.99,12,0
2024-02-09 19:45:00,CELL_002,28.27,115.91,0.126,14.5,28,0
2024-02-09 20:00:00,CELL_002,31.05,113.11,0.438,20.38,16,0
2024-02-09 20:15:00,CELL_002,26.67,116.32,0.12,17.77,12,0
2024-02-09 20:30:00,CELL_002,25.98,112.57,0.737,17.1,14,0
2024-02-09 20:45:00,CELL_002,28.77,114.99,0.478,17.27,25,0
2024-02-09 21:00:00,CELL_002,27.49,116.11,0.404,14.17,18,0
2024-02-09 21:15:00,CELL_002,30.19,117.19,0.031,17.82,14,0
2024-02-09 21:30:00,CELL_002,27.92,118.76,0.372,18.27,22,0
2024-02-09 21:45:00,CELL_002,35.36,115.2,0.51,15.57,22,0
2024-02-09 22:00:00,CELL_002,30.13,113.55,0.129,18.64,26,0
2024-02-09 22:15:00,CELL_002,35.16,117.79,0.181,15.04,19,0
2024-02-09 22:30:00,CELL_002,35.81,103.62,0.249,15.87,15,0
2024-02-09 22:45:00,CELL_002,35.64,107.01,1.18,14.3,20,0
2024-02-09 23:00:00,CELL_002,30.21,101.1,0.061,16.3,19,0
2024-02-09 23:15:00,CELL_002,30.13,102.07,0.515,14.86,17,0
2024-02-09 23:30:00,CELL_002,32.95,101.62,0.736,14.79,15,0
2024-02-09 23:45:00,CELL_002,33.08,100.51,0.507,16.44,13,0
2024-02-10 00:00:00,CELL_002,34.38,101.07,0.232,13.48,25,0
2024-02-10 00:15:00,CELL_002,35.83,98.47,0.128,15.86,20,0
2024-02-10 00:30:00,CELL_002,36.7,103.43,0.064,15.5,27,0
2024-02-10 00:45:00,CELL_002,36.88,100.01,1.009,14.48,26,0
2024-02-10 01:00:00,CELL_002,42.64,101.62,0.629,16.5,30,0
2024-02-10 01:15:00,CELL_002,39.64,90.42,0.044,13.93,15,0
2024-02-10 01:30:00,CELL_002,39.97,87.11,0.017,14.32,15,0
2024-02-10 01:45:00,CELL_002,37.8,93.14,0.835,15.81,22,0
2024-02-10 02:00:00,CELL_002,37.9,90.99,0.296,12.91,26,0
2024-02-10 02:15:00,CELL_002,37.95,93.61,0.446,14.67,14,0
2024-02-10 02:30:00,CELL_002,36.49,82.65,0.037,16.94,18,0
2024-02-10 02:45:00,CELL_002,41.22,76.07,0.366,13.98,16,0
2024-02-10 03:00:00,CELL_002,38.45,85.94,0.108,12.99,26,0
2024-02-10 03:15:00,CELL_002,40.42,87.63,0.109,14.81,19,0
2024-02-10 03:30:00,CELL_002,41.87,85.51,0.082,13.2,25,0
2024-02-10 03:45:00,CELL_002,49.37,92.84,0.166,12.64,19,0
2024-02-10 04:00:00,CELL_002,42.81,90.11,0.284,9.39,18,0
2024-02-10 04:15:00,CELL_002,42.4,82.45,0.052,10.14,19,0
2024-02-10 04:30:00,CELL_002,44.22,90.62,0.055,11.9,18,0
2024-02-10 04:45:00,CELL_002,44.33,82.69,0.191,10.94,28,0
2024-02-10 05:00:00,CELL_002,44.05,74.8,0.022,11.88,25,0
2024-02-10 05:15:00,CELL_002,41.6,86.77,0.653,12.33,28,0
2024-02-10 05:30:00,CELL_002,44.8,77.22,0.057,11.22,35,0
2024-02-10 05:45:00,CELL_002,46.36,88.07,0.169,11.18,52,0
2024-02-10 06:00:00,CELL_002,46.17,81.7,0.78,9.8,44,0
2024-02-10 06:15:00,CELL_002,45.41,78.97,0.039,12.53,36,0
2024-02-10 06:30:00,CELL_002,43.33,85.07,0.0,12.99,43,0
2024-02-10 06:45:00,CELL_002,47.74,80.97,0.335,12.8,55,0
2024-02-10 07:00:00,CELL_002,44.1,80.79,0.125,12.14,66,0
2024-02-10 07:15:00,CELL_002,45.1,87.84,0.633,10.97,74,0
2024-02-10 07:30:00,CELL_002,40.99,77.74,0.249,12.98,61,0
2024-02-10 07:45:00,CELL_002,44.49,82.42,0.136,10.63,79,0
2024-02-10 08:00:00,CELL_002,46.44,92.96,0.094,14.02,75,0
2024-02-10 08:15:00,CELL_002,45.33,83.48,1.161,11.76,87,0
2024-02-10 08:30:00,CELL_002,40.02,82.92,0.13,14.2,87,0
2024-02-10 08:45:00,CELL_002,48.56,82.48,0.068,13.27,92,0
2024-02-10 09:00:00,CELL_002,44.61,83.67,0.113,15.47,93,0
2024-02-10 09:15:00,CELL_002,37.31,84.82,0.166,14.0,91,0
2024-02-10 09:30:00,CELL_002,42.57,104.48,0.195,12.4,98,0
2024-02-10 09:45:00,CELL_002,41.79,84.98,0.118,11.99,108,0
2024-02-10 10:00:00,CELL_002,40.38,86.73,0.282,12.73,104,0
2024-02-10 10:15:00,CELL_002,34.79,88.13,0.354,13.42,102,0
2024-02-10 10:30:00,CELL_002,39.29,93.0,0.451,13.68,108,0
2024-02-10 10:45:00,CELL_002,38.47,90.17,0.056,14.42,101,0
2024-02-10 11:00:00,CELL_002,31.26,88.32,0.215,14.78,110,0
2024-02-10 11:15:00,CELL_002,39.38,93.96,0.319,13.63,100,0
2024-02-10 11:30:00,CELL_002,30.24,102.14,0.43,12.87,93,0
2024-02-10 11:45:00,CELL_002,35.45,101.95,0.175,13.68,90,0
2024-02-10 12:00:00,CELL_002,36.79,93.89,0.019,14.86,96,0
2024-02-10 12:15:00,CELL_002,32.99,95.1,0.59,16.86,96,0
2024-02-10 12:30:00,CELL_002,31.79,103.97,0.099,15.03,101,0
2024-02-10 12:45:00,CELL_002,31.75,105.87,0.384,16.83,92,0
2024-02-10 13:00:00,CELL_002,33.09,100.38,0.06,15.57,83,0
2024-02-10 13:15:00,CELL_002,38.11,113.86,0.402,16.31,90,0
2024-02-10 13:30:00,CELL_002,30.83,105.42,0.416,15.92,76,0
2024-02-10 13:45:00,CELL_002,31.18,111.55,0.554,16.71,87,0
2024-02-10 14:00:00,CELL_002,33.7,111.23,0.636,14.83,77,0
2024-02-10 14:15:00,CELL_002,28.73,112.5,0.028,13.41,68,0
